id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
5759,Male,False,False,False,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.3,475.1,False,2024-07-29
5760,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.15,70.15,True,2024-05-16
5761,Male,True,True,False,16,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,True,Electronic check,91.55,1540.05,False,2024-05-25
5762,Female,False,True,True,48,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Mailed check,39.4,1978.65,False,2024-12-22
5763,Male,True,True,False,30,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,True,Bank transfer (automatic),105.7,3181.8,False,2025-02-18
5764,Female,False,False,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.25,229.7,False,2024-10-08
5765,Male,True,False,False,57,True,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,False,Electronic check,93.75,5625.55,False,2025-02-01
5766,Female,True,True,False,68,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,True,Credit card (automatic),96.55,6581.9,True,2025-01-12
5767,Female,False,True,False,23,True,No,DSL,No,No,No,Yes,Yes,No,One year,False,Bank transfer (automatic),60.0,1347.15,False,2024-12-15
5768,Female,False,True,False,65,True,No,DSL,No,No,No,Yes,Yes,No,Two year,True,Credit card (automatic),59.8,3808.2,False,2025-03-31
5769,Male,False,True,False,44,True,No,Fiber optic,No,No,No,No,Yes,Yes,One year,True,Bank transfer (automatic),90.65,3974.15,False,2024-12-23
5770,Female,False,True,True,71,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),109.0,7661.8,False,2024-10-17
5771,Female,False,True,False,37,True,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,False,Credit card (automatic),68.1,2479.25,False,2025-01-14
5772,Female,False,False,False,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.4,266.6,False,2024-09-19
5773,Male,False,True,True,69,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),81.95,5601.4,False,2025-01-16
5774,Female,False,False,False,35,True,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,False,Electronic check,60.55,1982.6,False,2024-07-27
5775,Male,False,False,False,5,True,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),65.6,339.9,False,2024-05-17
5776,Male,False,True,True,58,True,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,False,Bank transfer (automatic),82.5,4828.05,False,2024-07-29
5777,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),82.3,5980.55,False,2024-09-24
5778,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Mailed check,68.15,4808.7,False,2025-01-19
5779,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.3,20.3,False,2024-10-15
5780,Female,False,False,False,39,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,True,Electronic check,95.55,3692.85,True,2024-06-09
5781,Male,False,True,True,53,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.2,1068.15,False,2025-04-24
5782,Female,False,False,False,27,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,True,Electronic check,89.2,2383.6,False,2024-11-11
5783,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.65,69.65,True,2024-05-04
5784,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.3,89.3,True,2024-11-06
5785,Female,False,True,False,18,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,74.8,1438.05,False,2025-04-30
5786,Male,False,True,True,46,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.2,917.45,False,2025-04-15
5787,Female,False,True,False,72,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),84.4,6096.45,False,2025-02-12
5788,Female,False,False,False,36,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,True,Electronic check,87.55,3078.1,True,2024-08-30
5789,Female,False,True,False,4,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,25.15,99.95,False,2025-03-04
5790,Female,False,False,False,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.8,475.2,False,2024-10-11
5791,Female,False,True,True,40,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,50.85,2036.55,False,2025-02-28
5792,Male,False,True,False,63,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,102.4,6444.05,False,2025-04-11
5793,Female,True,False,False,15,True,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,True,Mailed check,96.3,1426.75,True,2024-10-02
5794,Male,False,False,False,14,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),55.5,767.55,False,2025-03-03
5795,Male,True,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),109.75,7932.5,False,2024-07-31
5796,Male,False,False,False,39,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,106.4,4040.65,False,2024-06-06
5797,Female,False,True,True,47,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),60.0,2768.65,False,2025-03-30
5798,Male,False,True,False,19,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,True,Credit card (automatic),88.8,1672.35,False,2025-01-01
5799,Female,False,False,False,5,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.2,474.8,True,2024-11-23
5800,Female,False,False,False,13,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,35.1,446.1,True,2025-02-26
5801,Female,False,False,False,17,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Bank transfer (automatic),80.05,1345.65,False,2025-01-25
5802,Male,True,True,False,34,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.55,2425.4,False,2024-08-21
5803,Female,False,False,False,42,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,49.55,2077.95,False,2025-02-18
5804,Male,False,True,False,5,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,81.3,416.3,True,2024-06-26
5805,Female,False,True,True,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),23.9,1663.5,False,2024-10-15
5806,Male,True,True,False,19,True,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,False,Bank transfer (automatic),66.4,1286.05,False,2024-08-11
5807,Female,False,False,True,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.6,35.85,True,2024-10-15
5808,Male,False,False,False,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),18.8,1094.35,False,2024-05-03
5809,Male,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,108.4,7719.5,False,2024-12-07
5810,Female,False,False,False,6,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Mailed check,85.95,514.6,False,2024-12-31
5811,Female,False,True,True,17,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.45,1451.6,True,2024-10-12
5812,Male,False,True,False,61,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),80.9,4932.5,False,2024-11-21
5813,Male,False,True,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,71.0,71.0,True,2025-03-18
5814,Male,False,True,True,48,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),111.8,5443.65,False,2024-05-02
5815,Male,False,False,False,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.6,330.25,False,2024-12-28
5816,Male,True,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.05,746.5,True,2025-01-08
5817,Female,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,44.6,122.7,False,2025-03-04
5818,Male,False,False,True,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.4,44.4,True,2025-03-19
5819,Male,False,False,False,65,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),105.1,6631.85,False,2025-01-01
5820,Female,False,True,True,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),115.15,8250.0,False,2024-05-11
5821,Male,False,True,False,60,True,No,DSL,Yes,No,No,No,Yes,No,One year,True,Mailed check,59.8,3561.15,False,2024-11-24
5822,Female,False,True,False,69,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,26.3,1763.55,False,2024-06-26
5823,Female,True,False,False,35,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.55,2419.0,False,2024-05-21
5824,Female,False,False,False,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.05,470.2,False,2024-11-25
5825,Male,False,True,True,66,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),79.85,5234.95,False,2024-08-08
5826,Male,True,True,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.3,70.3,True,2025-05-01
5827,Female,False,True,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),79.35,79.35,True,2025-04-10
5828,Male,False,True,True,34,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),90.05,3097.0,False,2024-09-20
5829,Female,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.45,1709.1,False,2024-11-02
5830,Male,False,True,True,31,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,False,Electronic check,59.95,1848.8,False,2024-08-02
5831,Male,False,False,True,30,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),25.35,723.3,False,2024-05-11
5832,Female,False,False,False,9,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),90.8,809.75,True,2025-03-22
5833,Male,False,True,True,20,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.45,1470.95,True,2025-04-15
5834,Male,True,True,False,19,False,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),34.3,577.15,False,2025-04-05
5835,Female,False,True,False,65,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,105.05,6914.95,False,2024-07-10
5836,Female,False,True,True,30,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.3,602.9,False,2024-11-14
5837,Male,False,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.15,124.4,False,2024-06-17
5838,Female,False,False,False,2,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,False,Electronic check,51.4,96.8,False,2024-12-30
5839,Male,False,True,True,53,True,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,False,Electronic check,71.85,3827.9,False,2024-12-15
5840,Male,True,True,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.4,533.05,False,2024-06-21
5841,Female,False,True,True,61,True,No,DSL,Yes,No,No,No,No,No,One year,True,Bank transfer (automatic),49.7,2961.4,False,2025-02-13
5842,Male,True,False,False,70,False,No phone service,DSL,No,No,No,No,Yes,Yes,One year,True,Electronic check,45.25,3264.45,True,2024-07-09
5843,Female,False,False,False,13,True,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,78.75,995.35,False,2024-09-08
5844,Male,True,True,False,35,True,Yes,Fiber optic,No,No,Yes,No,No,No,One year,True,Bank transfer (automatic),81.6,2815.25,False,2025-02-20
5845,Female,False,True,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),70.4,154.8,False,2024-07-20
5846,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.8,246.3,True,2024-10-30
5847,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,76.1,257.6,False,2024-12-23
5848,Female,False,False,False,62,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,True,Bank transfer (automatic),94.0,5757.2,False,2025-01-25
5849,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),103.95,7517.7,False,2025-03-07
5850,Male,False,True,False,63,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.95,1234.8,False,2024-05-02
5851,Male,True,False,False,20,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),71.3,1389.2,True,2024-09-29
5852,Female,True,False,False,35,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),110.8,3836.3,False,2024-12-08
5853,Male,True,True,False,21,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.1,1474.75,True,2024-10-13
5854,Male,False,True,False,62,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,False,Electronic check,96.1,6001.45,False,2024-12-22
5855,Female,False,False,False,15,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,48.8,720.1,False,2024-12-10
5856,Female,False,False,False,55,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Credit card (automatic),50.55,2832.75,False,2025-01-15
5857,Female,False,False,False,11,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,44.65,472.25,False,2025-04-14
5858,Female,False,True,True,17,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,False,Electronic check,88.25,1460.65,True,2024-10-29
5859,Female,False,False,False,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.45,1336.35,False,2025-03-23
5860,Female,False,True,False,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),89.3,6388.65,False,2024-05-05
5861,Female,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),70.0,153.05,True,2025-04-16
5862,Male,False,False,False,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.25,677.9,False,2025-03-09
5863,Female,False,False,False,17,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),70.5,1165.6,False,2025-02-26
5864,Female,False,False,False,21,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,97.35,2119.5,True,2025-01-15
5865,Female,False,True,False,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.65,921.55,False,2024-09-30
5866,Female,False,True,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.85,72.0,False,2024-10-02
5867,Male,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.65,68.35,False,2025-02-02
5868,Male,True,True,False,44,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.35,847.25,False,2024-06-25
5869,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,44.0,44.0,False,2024-11-23
5870,Female,False,True,True,44,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,False,Electronic check,94.4,4295.35,False,2025-02-10
5871,Male,False,True,True,5,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),25.9,135.0,True,2024-11-08
5872,Male,False,False,False,24,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),55.65,1400.55,True,2024-12-21
5873,Female,False,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.65,69.65,True,2024-08-21
5874,Female,False,False,False,18,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,75.4,1380.4,False,2025-03-22
5875,Female,False,False,False,10,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,100.6,1060.2,True,2024-09-02
5876,Female,False,True,False,65,True,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,False,Bank transfer (automatic),71.0,4386.2,False,2025-03-25
5877,Female,True,False,False,1,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,86.0,86.0,True,2024-06-06
5878,Female,False,False,False,53,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Credit card (automatic),106.95,5785.5,True,2024-06-30
5879,Male,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,21.2,52.05,False,2024-05-17
5880,Male,False,True,False,33,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Mailed check,61.05,2018.4,False,2025-02-15
5881,Male,False,False,False,3,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,29.6,79.45,True,2024-08-31
5882,Female,False,False,False,34,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),79.95,2727.3,False,2024-09-29
5883,Female,False,True,True,14,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.7,263.65,False,2024-06-09
5884,Female,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.3,275.4,False,2025-04-15
5885,Male,True,True,False,46,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),59.9,2816.65,True,2025-04-13
5886,Male,False,True,True,23,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,24.35,538.5,False,2025-02-07
5887,Female,False,True,True,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,948.9,False,2024-06-13
5888,Male,False,False,True,17,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,50.3,846.8,False,2025-04-24
5889,Female,False,True,True,49,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.6,4783.5,True,2024-07-29
5890,Male,True,True,False,59,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,50.25,2997.45,False,2025-02-09
5891,Female,False,False,False,69,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),85.35,5897.4,False,2025-01-21
5892,Male,False,False,False,11,False,No phone service,DSL,No,No,Yes,No,Yes,No,One year,True,Electronic check,41.6,470.6,True,2024-09-05
5893,Male,False,False,False,10,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,51.65,524.5,False,2024-07-01
5894,Male,False,True,True,12,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.0,269.65,False,2024-12-28
5895,Male,False,False,False,45,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),100.85,4740.0,True,2024-12-17
5896,Female,False,True,True,39,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Mailed check,59.85,2341.5,False,2025-03-02
5897,Male,True,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.45,1789.65,False,2025-03-11
5898,Male,False,True,True,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),23.9,1626.4,False,2024-06-07
5899,Female,False,True,True,33,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),24.15,800.3,False,2024-11-22
5900,Male,True,False,False,67,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,75.7,5060.85,False,2024-12-04
5901,Male,False,True,True,37,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,False,Bank transfer (automatic),40.2,1448.8,True,2024-12-11
5902,Male,False,True,True,49,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,84.5,4254.85,True,2024-08-02
5903,Female,False,True,False,9,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Mailed check,50.85,466.6,False,2024-08-23
5904,Male,False,True,False,52,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,True,Credit card (automatic),91.6,4627.8,False,2024-08-28
5905,Female,False,False,False,70,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,False,Electronic check,98.9,6838.6,False,2024-06-26
5906,Male,False,False,False,1,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,85.0,85.0,False,2025-02-22
5907,Female,True,False,False,14,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,78.95,1101.85,True,2025-02-23
5908,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,44.3,44.3,False,2024-06-13
5909,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.2,20.2,True,2024-09-04
5910,Female,False,False,False,52,True,Yes,Fiber optic,No,Yes,No,No,No,No,One year,True,Mailed check,80.2,4297.6,False,2024-12-02
5911,Male,False,False,False,6,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,False,Mailed check,60.9,414.1,False,2024-08-01
5912,Male,False,True,False,7,False,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Mailed check,34.2,256.6,False,2024-12-11
5913,Female,True,False,False,47,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),85.2,3969.35,True,2024-07-26
5914,Female,False,False,False,26,True,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,True,Credit card (automatic),87.15,2274.1,False,2024-08-23
5915,Male,False,True,True,25,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,False,Electronic check,54.3,1296.8,False,2025-04-27
5916,Male,False,False,False,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.1,1268.85,False,2024-10-24
5917,Female,False,False,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),112.75,8192.6,False,2024-08-16
5918,Male,False,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.95,59.25,False,2024-12-31
5919,Male,False,True,True,59,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.5,1147.85,False,2025-01-28
5920,Male,False,False,False,67,True,No,DSL,Yes,No,Yes,No,No,Yes,Two year,False,Bank transfer (automatic),65.55,4361.55,False,2024-08-07
5921,Female,True,False,False,26,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,78.8,2006.1,False,2024-09-19
5922,Female,False,False,False,27,True,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,False,Mailed check,78.2,2078.95,False,2024-07-20
5923,Male,False,True,True,72,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),105.25,7609.75,False,2024-10-12
5924,Female,False,False,False,6,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,True,Electronic check,89.25,487.05,False,2024-11-28
5925,Male,False,True,True,62,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.65,1218.45,False,2025-01-30
5926,Male,False,False,False,20,True,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,True,Electronic check,68.7,1416.2,False,2024-08-18
5927,Male,False,False,False,6,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,False,Credit card (automatic),78.65,483.3,False,2024-10-25
5928,Male,False,False,False,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.75,1234.6,False,2025-03-27
5929,Female,False,True,True,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.75,1311.6,False,2025-01-09
5930,Male,True,True,False,62,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,89.1,5618.3,False,2025-02-17
5931,Female,False,False,False,72,True,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,True,Bank transfer (automatic),84.7,6185.15,False,2024-09-21
5932,Male,True,True,False,13,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,98.0,1237.85,True,2025-02-05
5933,Male,False,True,False,5,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,94.45,498.1,True,2024-12-05
5934,Male,True,False,False,3,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,105.0,294.45,True,2025-02-06
5935,Female,True,True,False,26,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,93.85,2381.55,True,2024-09-26
5936,Male,True,False,False,13,True,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,59.9,788.35,False,2024-07-10
5937,Female,False,True,True,38,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.95,756.4,False,2024-10-31
5938,Female,True,True,False,8,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.0,613.4,True,2025-01-18
5939,Male,True,True,True,34,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,108.9,3625.2,False,2024-06-29
